Q1;Q3;IC80I;IC80S;IC90I;IC90S;IC95I;IC95S;Casos semanais reportados até a última atualização;casos estimados;média móvel;tendência de longo prazo;tendência de curto prazo;Semana epidemiológica;Ano epidemiológico;População;CO_UF;DS_UF_SIGLA;Grupo Jurídico;escala
;;;;;;;;2,01200000000000e+03;2,01200000000000e+03;2,07300000000000e+03;;;6;2024;212583750;0;BR;0;casos
;;;;;;;;2,37500000000000e+03;2,37500000000000e+03;2,48900000000000e+03;;;7;2024;212583750;0;BR;0;casos
;;;;;;;;3,07900000000000e+03;3,07900000000000e+03;2,98300000000000e+03;;;8;2024;212583750;0;BR;0;casos
;;;;;;;;3,49600000000000e+03;3,49600000000000e+03;3,35600000000000e+03;;;9;2024;212583750;0;BR;0;casos
;;;;;;;;3,49300000000000e+03;3,49300000000000e+03;3,60700000000000e+03;;;10;2024;212583750;0;BR;0;casos
;;;;;;;;3,83100000000000e+03;3,83100000000000e+03;3,64900000000000e+03;;;11;2024;212583750;0;BR;0;casos
;;;;;;;;3,62200000000000e+03;3,62200000000000e+03;3,74000000000000e+03;;;12;2024;212583750;0;BR;0;casos
;;;;;;;;3,76800000000000e+03;3,76800000000000e+03;4,04500000000000e+03;;;13;2024;212583750;0;BR;0;casos
;;;;;;;;4,74500000000000e+03;4,74500000000000e+03;4,51000000000000e+03;;;14;2024;212583750;0;BR;0;casos
;;;;;;;;5,01800000000000e+03;5,01800000000000e+03;5,05100000000000e+03;;;15;2024;212583750;0;BR;0;casos
;;;;;;;;5,39000000000000e+03;5,39000000000000e+03;5,23400000000000e+03;;;16;2024;212583750;0;BR;0;casos
;;;;;;;;5,29500000000000e+03;5,29500000000000e+03;5,34100000000000e+03;;;17;2024;212583750;0;BR;0;casos
;;;;;;;;5,33700000000000e+03;5,33700000000000e+03;5,16600000000000e+03;;;18;2024;212583750;0;BR;0;casos
;;;;;;;;4,86700000000000e+03;4,86700000000000e+03;5,10000000000000e+03;;;19;2024;212583750;0;BR;0;casos
;;;;;;;;5,09500000000000e+03;5,09500000000000e+03;4,99000000000000e+03;;;20;2024;212583750;0;BR;0;casos
;;;;;;;;5,00700000000000e+03;5,00700000000000e+03;4,98000000000000e+03;;;21;2024;212583750;0;BR;0;casos
;;;;;;;;4,83900000000000e+03;4,83900000000000e+03;4,92900000000000e+03;;;22;2024;212583750;0;BR;0;casos
;;;;;;;;4,94200000000000e+03;4,94200000000000e+03;4,87300000000000e+03;;;23;2024;212583750;0;BR;0;casos
;;;;;;;;4,83700000000000e+03;4,83700000000000e+03;4,81000000000000e+03;;;24;2024;212583750;0;BR;0;casos
;;;;;;;;4,65100000000000e+03;4,65100000000000e+03;4,51300000000000e+03;;;25;2024;212583750;0;BR;0;casos
;;;;;;;;4,05100000000000e+03;4,05100000000000e+03;4,33800000000000e+03;;;26;2024;212583750;0;BR;0;casos
;;;;;;;;4,31300000000000e+03;4,31300000000000e+03;4,00300000000000e+03;;;27;2024;212583750;0;BR;0;casos
;;;;;;;;3,64600000000000e+03;3,64600000000000e+03;3,81600000000000e+03;;;28;2024;212583750;0;BR;0;casos
;;;;;;;;3,49000000000000e+03;3,49000000000000e+03;3,40500000000000e+03;;;29;2024;212583750;0;BR;0;casos
;;;;;;;;3,08000000000000e+03;3,08000000000000e+03;3,22100000000000e+03;;;30;2024;212583750;0;BR;0;casos
;;;;;;;;3,09400000000000e+03;3,09400000000000e+03;3,19100000000000e+03;;;31;2024;212583750;0;BR;0;casos
;;;;;;;;3,39800000000000e+03;3,39800000000000e+03;3,45700000000000e+03;;;32;2024;212583750;0;BR;0;casos
;;;;;;;;3,87900000000000e+03;3,87900000000000e+03;3,76800000000000e+03;;;33;2024;212583750;0;BR;0;casos
;;;;;;;;4,02700000000000e+03;4,02700000000000e+03;3,83200000000000e+03;;;34;2024;212583750;0;BR;0;casos
;;;;;;;;3,59100000000000e+03;3,59100000000000e+03;3,87900000000000e+03;;;35;2024;212583750;0;BR;0;casos
;;;;;;;;4,01900000000000e+03;4,01900000000000e+03;3,74100000000000e+03;;;36;2024;212583750;0;BR;0;casos
;;;;;;;;3,61400000000000e+03;3,61400000000000e+03;3,70600000000000e+03;;;37;2024;212583750;0;BR;0;casos
;;;;;;;;3,48400000000000e+03;3,48400000000000e+03;3,35100000000000e+03;;;38;2024;212583750;0;BR;0;casos
;;;;;;;;2,95500000000000e+03;2,95500000000000e+03;3,15100000000000e+03;;;39;2024;212583750;0;BR;0;casos
;;;;;;;;3,01300000000000e+03;3,01300000000000e+03;2,95500000000000e+03;;;40;2024;212583750;0;BR;0;casos
;;;;;;;;2,89600000000000e+03;2,89600000000000e+03;2,92900000000000e+03;;;41;2024;212583750;0;BR;0;casos
;;;;;;;;2,87900000000000e+03;2,87900000000000e+03;2,89700000000000e+03;;;42;2024;212583750;0;BR;0;casos
;;;;;;;;2,91500000000000e+03;2,91500000000000e+03;2,90700000000000e+03;;;43;2024;212583750;0;BR;0;casos
;;;;;;;;2,92700000000000e+03;2,92700000000000e+03;2,84400000000000e+03;;;44;2024;212583750;0;BR;0;casos
;;;;;;;;2,69000000000000e+03;2,69000000000000e+03;2,77400000000000e+03;;;45;2024;212583750;0;BR;0;casos
;;;;;;;;2,70600000000000e+03;2,70600000000000e+03;2,69400000000000e+03;;;46;2024;212583750;0;BR;0;casos
;;;;;;;;2,68700000000000e+03;2,68700000000000e+03;2,65700000000000e+03;;;47;2024;212583750;0;BR;0;casos
;;;;;;;;2,57700000000000e+03;2,57700000000000e+03;2,70300000000000e+03;;;48;2024;212583750;0;BR;0;casos
;;;;;;;;2,84400000000000e+03;2,84400000000000e+03;2,70000000000000e+03;;;49;2024;212583750;0;BR;0;casos
;;;;;;;;2,67800000000000e+03;2,67800000000000e+03;2,61000000000000e+03;;;50;2024;212583750;0;BR;0;casos
;;;;;;;;2,30700000000000e+03;2,30700000000000e+03;2,35400000000000e+03;;;51;2024;212583750;0;BR;0;casos
;;;;;;;;2,07700000000000e+03;2,07700000000000e+03;2,23100000000000e+03;;;52;2024;212583750;0;BR;0;casos
;;;;;;;;2,30900000000000e+03;2,30900000000000e+03;2,15300000000000e+03;;;1;2025;213421037;0;BR;0;casos
;;;;;;;;2,07300000000000e+03;2,07300000000000e+03;2,12400000000000e+03;;;2;2025;213421037;0;BR;0;casos
;;;;;;;;1,99100000000000e+03;1,99100000000000e+03;1,99300000000000e+03;;;3;2025;213421037;0;BR;0;casos
;;;;;;;;1,91500000000000e+03;1,91500000000000e+03;1,90000000000000e+03;;;4;2025;213421037;0;BR;0;casos
;;;;;;;;1,79500000000000e+03;1,79500000000000e+03;1,92700000000000e+03;;;5;2025;213421037;0;BR;0;casos
;;;;;;;;2,07000000000000e+03;2,07000000000000e+03;2,17200000000000e+03;;;6;2025;213421037;0;BR;0;casos
;;;;;;;;2,65200000000000e+03;2,65200000000000e+03;2,56200000000000e+03;;;7;2025;213421037;0;BR;0;casos
;;;;;;;;2,96400000000000e+03;2,96400000000000e+03;2,88100000000000e+03;;;8;2025;213421037;0;BR;0;casos
;;;;;;;;3,02800000000000e+03;3,02800000000000e+03;3,01400000000000e+03;;;9;2025;213421037;0;BR;0;casos
;;;;;;;;3,05100000000000e+03;3,05100000000000e+03;3,05700000000000e+03;;;10;2025;213421037;0;BR;0;casos
;;;;;;;;3,09100000000000e+03;3,09100000000000e+03;3,24700000000000e+03;;;11;2025;213421037;0;BR;0;casos
;;;;;;;;3,60000000000000e+03;3,60000000000000e+03;3,55600000000000e+03;;;12;2025;213421037;0;BR;0;casos
;;;;;;;;3,97700000000000e+03;3,97700000000000e+03;4,09100000000000e+03;;;13;2025;213421037;0;BR;0;casos
;;;;;;;;4,69500000000000e+03;4,69500000000000e+03;4,57100000000000e+03;;;14;2025;213421037;0;BR;0;casos
;;;;;;;;5,04100000000000e+03;5,04100000000000e+03;5,06800000000000e+03;;;15;2025;213421037;0;BR;0;casos
;;;;;;;;5,46800000000000e+03;5,46800000000000e+03;5,57500000000000e+03;;;16;2025;213421037;0;BR;0;casos
;;;;;;;;6,21700000000000e+03;6,21700000000000e+03;6,42900000000000e+03;;;17;2025;213421037;0;BR;0;casos
;;;;;;;;7,60300000000000e+03;7,60300000000000e+03;7,47300000000000e+03;;;18;2025;213421037;0;BR;0;casos
;;;;;;;;8,60000000000000e+03;8,60000000000000e+03;8,54300000000000e+03;;;19;2025;213421037;0;BR;0;casos
;;;;;;;;9,42500000000000e+03;9,42500000000000e+03;9,34800000000000e+03;;;20;2025;213421037;0;BR;0;casos
;;;;;;;;1,00180000000000e+04;1,00180000000000e+04;9,59000000000000e+03;;;21;2025;213421037;0;BR;0;casos
;;;;;;;;9,32800000000000e+03;9,32800000000000e+03;9,73200000000000e+03;;;22;2025;213421037;0;BR;0;casos
;;;;;;;;9,85000000000000e+03;9,85000000000000e+03;9,23600000000000e+03;;;23;2025;213421037;0;BR;0;casos
;;;;;;;;8,53000000000000e+03;8,53000000000000e+03;8,77600000000000e+03;;;24;2025;213421037;0;BR;0;casos
;;;;;;;;7,94700000000000e+03;7,94700000000000e+03;7,72100000000000e+03;;;25;2025;213421037;0;BR;0;casos
;;;;;;;;6,68500000000000e+03;6,68500000000000e+03;7,00100000000000e+03;;;26;2025;213421037;0;BR;0;casos
;;;;;;;;6,37000000000000e+03;6,37000000000000e+03;6,36600000000000e+03;;;27;2025;213421037;0;BR;0;casos
;;;;;;;;6,04300000000000e+03;6,04300000000000e+03;5,86400000000000e+03;;;28;2025;213421037;0;BR;0;casos
;;;;;;;;5,17900000000000e+03;5,17900000000000e+03;5,29300000000000e+03;;;29;2025;213421037;0;BR;0;casos
;;;;;;;;4,65800000000000e+03;4,65800000000000e+03;4,63300000000000e+03;;;30;2025;213421037;0;BR;0;casos
;;;;;;;;4,06100000000000e+03;4,06100000000000e+03;4,21600000000000e+03;;;31;2025;213421037;0;BR;0;casos
;;;;;;;;3,92800000000000e+03;3,92800000000000e+03;4,10900000000000e+03;;;32;2025;213421037;0;BR;0;casos
;;;;;;;;4,33700000000000e+03;4,33700000000000e+03;4,18200000000000e+03;;;33;2025;213421037;0;BR;0;casos
;;;;;;;;4,28100000000000e+03;4,28100000000000e+03;4,16700000000000e+03;;;34;2025;213421037;0;BR;0;casos
;;;;;;;;3,88400000000000e+03;3,88400000000000e+03;4,02300000000000e+03;;;35;2025;213421037;0;BR;0;casos
;;;;;;;;3,90400000000000e+03;3,90400000000000e+03;3,91800000000000e+03;;;36;2025;213421037;0;BR;0;casos
;;;;;;;;3,96600000000000e+03;3,96600000000000e+03;3,93400000000000e+03;;;37;2025;213421037;0;BR;0;casos
;;;;;;;;3,93300000000000e+03;3,93300000000000e+03;3,83900000000000e+03;;;38;2025;213421037;0;BR;0;casos
;;;;;;;;3,61800000000000e+03;3,61800000000000e+03;3,82200000000000e+03;;;39;2025;213421037;0;BR;0;casos
;;;;;;;;3,91400000000000e+03;3,91400000000000e+03;3,76800000000000e+03;;;40;2025;213421037;0;BR;0;casos
;;;;;;;;3,77200000000000e+03;3,77200000000000e+03;3,80800000000000e+03;;;41;2025;213421037;0;BR;0;casos
;;;;;;;;3,73800000000000e+03;3,73800000000000e+03;3,70900000000000e+03;;;42;2025;213421037;0;BR;0;casos
;;;;;;;;3,61800000000000e+03;3,61800000000000e+03;3,69300000000000e+03;;;43;2025;213421037;0;BR;0;casos
;;;;;;;;3,72300000000000e+03;3,72300000000000e+03;3,54600000000000e+03;-1,0;;44;2025;213421037;0;BR;0;casos
;;;;;;;;3,29800000000000e+03;3,29800000000000e+03;3,50300000000000e+03;-1,0;;45;2025;213421037;0;BR;0;casos
;;;;;;;;3,48800000000000e+03;3,48800000000000e+03;3,33900000000000e+03;-1,0;;46;2025;213421037;0;BR;0;casos
;;;;;;;;3,23200000000000e+03;3,23200000000000e+03;3,22000000000000e+03;-1,0;;47;2025;213421037;0;BR;0;casos
2,93800000000000e+03;2,94200000000000e+03;2,93700000000000e+03;2944,000000000000000;2,93600000000000e+03;2945,000000000000000;2,93500000000000e+03;2946,000000000000000;2,93500000000000e+03;2,94000000000000e+03;3,07000000000000e+03;-1,0;;48;2025;213421037;0;BR;0;casos
3,03600000000000e+03;3,04100000000000e+03;3,03400000000000e+03;3043,000000000000000;3,03300000000000e+03;3045,000000000000000;3,03200000000000e+03;3047,000000000000000;3,02400000000000e+03;3,03800000000000e+03;2,93200000000000e+03;-1,0;;49;2025;213421037;0;BR;0;casos
2,81600000000000e+03;2,82300000000000e+03;2,81300000000000e+03;2826,000000000000000;2,81100000000000e+03;2829,000000000000000;2,81000000000000e+03;2831,000000000000000;2,79700000000000e+03;2,81900000000000e+03;2,75500000000000e+03;-1,0;;50;2025;213421037;0;BR;0;casos
2,40500000000000e+03;2,41300000000000e+03;2,40100000000000e+03;2417,000000000000000;2,39900000000000e+03;2419,000000000000000;2,39800000000000e+03;2421,000000000000000;2,37900000000000e+03;2,40900000000000e+03;2,39100000000000e+03;-1,0;;51;2025;213421037;0;BR;0;casos
1,94100000000000e+03;1,94900000000000e+03;1,93700000000000e+03;1954,000000000000000;1,93500000000000e+03;1957,000000000000000;1,93200000000000e+03;1959,000000000000000;1,90500000000000e+03;1,94500000000000e+03;2,12200000000000e+03;-1,0;-1,0;52;2025;213421037;0;BR;0;casos
2,00600000000000e+03;2,01600000000000e+03;2,00200000000000e+03;2021,000000000000000;1,99900000000000e+03;2024,000000000000000;1,99700000000000e+03;2027,000000000000000;1,96000000000000e+03;2,01100000000000e+03;1,97500000000000e+03;-1,0;-1,0;53;2025;213421037;0;BR;0;casos
1,96300000000000e+03;1,97500000000000e+03;1,95800000000000e+03;1980,000000000000000;1,95400000000000e+03;1984,000000000000000;1,95200000000000e+03;1987,000000000000000;1,90300000000000e+03;1,96900000000000e+03;1,89300000000000e+03;-1,0;1,0;1;2026;214211951;0;BR;0;casos
1,69300000000000e+03;1,70800000000000e+03;1,68600000000000e+03;1715,000000000000000;1,68200000000000e+03;1719,000000000000000;1,68000000000000e+03;1722,000000000000000;1,61400000000000e+03;1,70000000000000e+03;1,76300000000000e+03;-1,0;-1,0;2;2026;214211951;0;BR;0;casos
1,61200000000000e+03;1,63000000000000e+03;1,60500000000000e+03;1639,000000000000000;1,60100000000000e+03;1645,000000000000000;1,59700000000000e+03;1649,000000000000000;1,49800000000000e+03;1,62100000000000e+03;1,64200000000000e+03;-1,0;-1,0;3;2026;214211951;0;BR;0;casos
1,59500000000000e+03;1,61600000000000e+03;1,58600000000000e+03;1628,000000000000000;1,58100000000000e+03;1634,000000000000000;1,57500000000000e+03;1642,000000000000000;1,42100000000000e+03;1,60500000000000e+03;1,69800000000000e+03;-1,0;-1,0;4;2026;214211951;0;BR;0;casos
1,85300000000000e+03;1,88600000000000e+03;1,83900000000000e+03;1901,000000000000000;1,83000000000000e+03;1911,000000000000000;1,82600000000000e+03;1919,000000000000000;1,55700000000000e+03;1,86700000000000e+03;1,86300000000000e+03;-1,0;1,0;5;2026;214211951;0;BR;0;casos
2,08200000000000e+03;2,15200000000000e+03;2,05700000000000e+03;2186,000000000000000;2,04000000000000e+03;2206,000000000000000;2,02900000000000e+03;2229,000000000000000;1,46700000000000e+03;2,11700000000000e+03;2,16600000000000e+03;1,0;1,0;6;2026;214211951;0;BR;0;casos
2,39800000000000e+03;2,63400000000000e+03;2,29200000000000e+03;2737,000000000000000;2,24700000000000e+03;2797,000000000000000;2,20100000000000e+03;2871,000000000000000;6,33000000000000e+02;2,51400000000000e+03;;1,0;1,0;7;2026;214211951;0;BR;0;casos
;;;;;;;;4,00000000000000e+00;4,00000000000000e+00;;;;1;2020;1722753;11;RO;0;casos
;;;;;;;;1,00000000000000e+00;1,00000000000000e+00;3,00000000000000e+00;;;2;2020;1722753;11;RO;0;casos
;;;;;;;;5,00000000000000e+00;5,00000000000000e+00;4,00000000000000e+00;;;3;2020;1722753;11;RO;0;casos
;;;;;;;;5,00000000000000e+00;5,00000000000000e+00;4,00000000000000e+00;;;4;2020;1722753;11;RO;0;casos
;;;;;;;;3,00000000000000e+00;3,00000000000000e+00;4,00000000000000e+00;;;5;2020;1722753;11;RO;0;casos
;;;;;;;;4,00000000000000e+00;4,00000000000000e+00;3,00000000000000e+00;;;6;2020;1722753;11;RO;0;casos
;;;;;;;;2,00000000000000e+00;2,00000000000000e+00;4,00000000000000e+00;;;7;2020;1722753;11;RO;0;casos
;;;;;;;;5,00000000000000e+00;5,00000000000000e+00;4,00000000000000e+00;;;8;2020;1722753;11;RO;0;casos
;;;;;;;;4,00000000000000e+00;4,00000000000000e+00;5,00000000000000e+00;;;9;2020;1722753;11;RO;0;casos
;;;;;;;;7,00000000000000e+00;7,00000000000000e+00;5,00000000000000e+00;;;10;2020;1722753;11;RO;0;casos
;;;;;;;;4,00000000000000e+00;4,00000000000000e+00;7,00000000000000e+00;;;11;2020;1722753;11;RO;0;casos
;;;;;;;;1,00000000000000e+01;1,00000000000000e+01;9,00000000000000e+00;;;12;2020;1722753;11;RO;0;casos
;;;;;;;;1,20000000000000e+01;1,20000000000000e+01;2,10000000000000e+01;;;13;2020;1722753;11;RO;0;casos
;;;;;;;;4,10000000000000e+01;4,10000000000000e+01;3,00000000000000e+01;;;14;2020;1722753;11;RO;0;casos
;;;;;;;;3,70000000000000e+01;3,70000000000000e+01;4,30000000000000e+01;;;15;2020;1722753;11;RO;0;casos
;;;;;;;;5,20000000000000e+01;5,20000000000000e+01;4,80000000000000e+01;;;16;2020;1722753;11;RO;0;casos
;;;;;;;;5,50000000000000e+01;5,50000000000000e+01;5,70000000000000e+01;;;17;2020;1722753;11;RO;0;casos
;;;;;;;;6,50000000000000e+01;6,50000000000000e+01;6,40000000000000e+01;;;18;2020;1722753;11;RO;0;casos
;;;;;;;;7,20000000000000e+01;7,20000000000000e+01;8,10000000000000e+01;;;19;2020;1722753;11;RO;0;casos
;;;;;;;;1,07000000000000e+02;1,07000000000000e+02;9,90000000000000e+01;;;20;2020;1722753;11;RO;0;casos
;;;;;;;;1,18000000000000e+02;1,18000000000000e+02;1,26000000000000e+02;;;21;2020;1722753;11;RO;0;casos
;;;;;;;;1,53000000000000e+02;1,53000000000000e+02;1,51000000000000e+02;;;22;2020;1722753;11;RO;0;casos
;;;;;;;;1,82000000000000e+02;1,82000000000000e+02;1,69000000000000e+02;;;23;2020;1722753;11;RO;0;casos
;;;;;;;;1,72000000000000e+02;1,72000000000000e+02;1,75000000000000e+02;;;24;2020;1722753;11;RO;0;casos
;;;;;;;;1,72000000000000e+02;1,72000000000000e+02;1,66000000000000e+02;;;25;2020;1722753;11;RO;0;casos
;;;;;;;;1,53000000000000e+02;1,53000000000000e+02;1,64000000000000e+02;;;26;2020;1722753;11;RO;0;casos
;;;;;;;;1,67000000000000e+02;1,67000000000000e+02;1,63000000000000e+02;;;27;2020;1722753;11;RO;0;casos
;;;;;;;;1,69000000000000e+02;1,69000000000000e+02;1,64000000000000e+02;;;28;2020;1722753;11;RO;0;casos
;;;;;;;;1,56000000000000e+02;1,56000000000000e+02;1,71000000000000e+02;;;29;2020;1722753;11;RO;0;casos
;;;;;;;;1,87000000000000e+02;1,87000000000000e+02;1,64000000000000e+02;;;30;2020;1722753;11;RO;0;casos
;;;;;;;;1,50000000000000e+02;1,50000000000000e+02;1,58000000000000e+02;;;31;2020;1722753;11;RO;0;casos
;;;;;;;;1,38000000000000e+02;1,38000000000000e+02;1,51000000000000e+02;;;32;2020;1722753;11;RO;0;casos
;;;;;;;;1,64000000000000e+02;1,64000000000000e+02;1,53000000000000e+02;;;33;2020;1722753;11;RO;0;casos
;;;;;;;;1,56000000000000e+02;1,56000000000000e+02;1,39000000000000e+02;;;34;2020;1722753;11;RO;0;casos
;;;;;;;;9,80000000000000e+01;9,80000000000000e+01;1,30000000000000e+02;;;35;2020;1722753;11;RO;0;casos
;;;;;;;;1,36000000000000e+02;1,36000000000000e+02;1,04000000000000e+02;;;36;2020;1722753;11;RO;0;casos
;;;;;;;;7,70000000000000e+01;7,70000000000000e+01;9,30000000000000e+01;;;37;2020;1722753;11;RO;0;casos
;;;;;;;;6,70000000000000e+01;6,70000000000000e+01;6,90000000000000e+01;;;38;2020;1722753;11;RO;0;casos
;;;;;;;;6,30000000000000e+01;6,30000000000000e+01;6,30000000000000e+01;;;39;2020;1722753;11;RO;0;casos
;;;;;;;;5,90000000000000e+01;5,90000000000000e+01;6,00000000000000e+01;;;40;2020;1722753;11;RO;0;casos
;;;;;;;;5,70000000000000e+01;5,70000000000000e+01;5,60000000000000e+01;;;41;2020;1722753;11;RO;0;casos
;;;;;;;;5,20000000000000e+01;5,20000000000000e+01;5,20000000000000e+01;;;42;2020;1722753;11;RO;0;casos
;;;;;;;;4,80000000000000e+01;4,80000000000000e+01;5,50000000000000e+01;;;43;2020;1722753;11;RO;0;casos
;;;;;;;;6,40000000000000e+01;6,40000000000000e+01;6,80000000000000e+01;;;44;2020;1722753;11;RO;0;casos
;;;;;;;;9,10000000000000e+01;9,10000000000000e+01;8,50000000000000e+01;;;45;2020;1722753;11;RO;0;casos
;;;;;;;;1,00000000000000e+02;1,00000000000000e+02;1,00000000000000e+02;;;46;2020;1722753;11;RO;0;casos
;;;;;;;;1,10000000000000e+02;1,10000000000000e+02;1,14000000000000e+02;;;47;2020;1722753;11;RO;0;casos
;;;;;;;;1,31000000000000e+02;1,31000000000000e+02;1,21000000000000e+02;;;48;2020;1722753;11;RO;0;casos
;;;;;;;;1,23000000000000e+02;1,23000000000000e+02;1,23000000000000e+02;;;49;2020;1722753;11;RO;0;casos
;;;;;;;;1,15000000000000e+02;1,15000000000000e+02;1,06000000000000e+02;;;50;2020;1722753;11;RO;0;casos
;;;;;;;;8,00000000000000e+01;8,00000000000000e+01;9,80000000000000e+01;;;51;2020;1722753;11;RO;0;casos
;;;;;;;;9,90000000000000e+01;9,90000000000000e+01;1,07000000000000e+02;;;52;2020;1722753;11;RO;0;casos
;;;;;;;;1,42000000000000e+02;1,42000000000000e+02;1,45000000000000e+02;;;53;2020;1722753;11;RO;0;casos
;;;;;;;;1,95000000000000e+02;1,95000000000000e+02;1,86000000000000e+02;;;1;2021;1729622;11;RO;0;casos
;;;;;;;;2,22000000000000e+02;2,22000000000000e+02;2,11000000000000e+02;;;2;2021;1729622;11;RO;0;casos
;;;;;;;;2,15000000000000e+02;2,15000000000000e+02;2,25000000000000e+02;;;3;2021;1729622;11;RO;0;casos
;;;;;;;;2,37000000000000e+02;2,37000000000000e+02;2,54000000000000e+02;;;4;2021;1729622;11;RO;0;casos
;;;;;;;;3,10000000000000e+02;3,10000000000000e+02;2,78000000000000e+02;;;5;2021;1729622;11;RO;0;casos
;;;;;;;;2,87000000000000e+02;2,87000000000000e+02;3,01000000000000e+02;;;6;2021;1729622;11;RO;0;casos
;;;;;;;;3,05000000000000e+02;3,05000000000000e+02;3,00000000000000e+02;;;7;2021;1729622;11;RO;0;casos
;;;;;;;;3,08000000000000e+02;3,08000000000000e+02;3,50000000000000e+02;;;8;2021;1729622;11;RO;0;casos
;;;;;;;;4,38000000000000e+02;4,38000000000000e+02;3,77000000000000e+02;;;9;2021;1729622;11;RO;0;casos
;;;;;;;;3,85000000000000e+02;3,85000000000000e+02;3,98000000000000e+02;;;10;2021;1729622;11;RO;0;casos
;;;;;;;;3,71000000000000e+02;3,71000000000000e+02;3,52000000000000e+02;;;11;2021;1729622;11;RO;0;casos
;;;;;;;;3,00000000000000e+02;3,00000000000000e+02;3,26000000000000e+02;;;12;2021;1729622;11;RO;0;casos
;;;;;;;;3,06000000000000e+02;3,06000000000000e+02;2,96000000000000e+02;;;13;2021;1729622;11;RO;0;casos
;;;;;;;;2,81000000000000e+02;2,81000000000000e+02;2,55000000000000e+02;;;14;2021;1729622;11;RO;0;casos
;;;;;;;;1,79000000000000e+02;1,79000000000000e+02;2,13000000000000e+02;;;15;2021;1729622;11;RO;0;casos
;;;;;;;;1,80000000000000e+02;1,80000000000000e+02;1,84000000000000e+02;;;16;2021;1729622;11;RO;0;casos
;;;;;;;;1,94000000000000e+02;1,94000000000000e+02;1,81000000000000e+02;;;17;2021;1729622;11;RO;0;casos
;;;;;;;;1,69000000000000e+02;1,69000000000000e+02;1,83000000000000e+02;;;18;2021;1729622;11;RO;0;casos
;;;;;;;;1,86000000000000e+02;1,86000000000000e+02;1,71000000000000e+02;;;19;2021;1729622;11;RO;0;casos
;;;;;;;;1,58000000000000e+02;1,58000000000000e+02;1,67000000000000e+02;;;20;2021;1729622;11;RO;0;casos
;;;;;;;;1,56000000000000e+02;1,56000000000000e+02;1,52000000000000e+02;;;21;2021;1729622;11;RO;0;casos
;;;;;;;;1,42000000000000e+02;1,42000000000000e+02;1,43000000000000e+02;;;22;2021;1729622;11;RO;0;casos
;;;;;;;;1,30000000000000e+02;1,30000000000000e+02;1,28000000000000e+02;;;23;2021;1729622;11;RO;0;casos
;;;;;;;;1,13000000000000e+02;1,13000000000000e+02;1,05000000000000e+02;;;24;2021;1729622;11;RO;0;casos
;;;;;;;;7,20000000000000e+01;7,20000000000000e+01;8,90000000000000e+01;;;25;2021;1729622;11;RO;0;casos
;;;;;;;;8,10000000000000e+01;8,10000000000000e+01;8,00000000000000e+01;;;26;2021;1729622;11;RO;0;casos
;;;;;;;;8,70000000000000e+01;8,70000000000000e+01;8,00000000000000e+01;;;27;2021;1729622;11;RO;0;casos
;;;;;;;;7,30000000000000e+01;7,30000000000000e+01;7,30000000000000e+01;;;28;2021;1729622;11;RO;0;casos
;;;;;;;;5,90000000000000e+01;5,90000000000000e+01;6,10000000000000e+01;;;29;2021;1729622;11;RO;0;casos
;;;;;;;;5,00000000000000e+01;5,00000000000000e+01;5,20000000000000e+01;;;30;2021;1729622;11;RO;0;casos
;;;;;;;;4,60000000000000e+01;4,60000000000000e+01;4,40000000000000e+01;;;31;2021;1729622;11;RO;0;casos
;;;;;;;;3,50000000000000e+01;3,50000000000000e+01;4,00000000000000e+01;;;32;2021;1729622;11;RO;0;casos
;;;;;;;;4,00000000000000e+01;4,00000000000000e+01;3,40000000000000e+01;;;33;2021;1729622;11;RO;0;casos
;;;;;;;;2,70000000000000e+01;2,70000000000000e+01;3,30000000000000e+01;;;34;2021;1729622;11;RO;0;casos
;;;;;;;;3,10000000000000e+01;3,10000000000000e+01;2,60000000000000e+01;;;35;2021;1729622;11;RO;0;casos
;;;;;;;;2,10000000000000e+01;2,10000000000000e+01;2,50000000000000e+01;;;36;2021;1729622;11;RO;0;casos
;;;;;;;;2,20000000000000e+01;2,20000000000000e+01;2,20000000000000e+01;;;37;2021;1729622;11;RO;0;casos
;;;;;;;;2,20000000000000e+01;2,20000000000000e+01;2,20000000000000e+01;;;38;2021;1729622;11;RO;0;casos
